8.1.1	vaiśaṃpāyana uvāca tato droṇe hate rājan duryodhanamukhā nṛpāḥ bhṛśam udvignamanaso droṇaputram upāgaman
8.38.42	tatas te tāvakā yodhā dhṛṣṭadyumnam upādravan siṃhanādaravaṃ kṛtvā tato yuddham avartata
8.39.1	saṃjaya uvāca drauṇir yudhiṣṭhiraṃ dṛṣṭvā śaineyenābhirakṣitam draupadeyais tathā śūrair abhyavartata hṛṣṭavat
8.39.2	kirann iṣugaṇān ghorān svarṇapuṅkhāñ śilāśitān darśayan vividhān mārgāñ śikṣārthaṃ laghuhastavat
8.39.3	tataḥ khaṃ pūrayām āsa śarair divyāstramantritaiḥ yudhiṣṭhiraṃ ca samare paryavārayad astravit
8.39.4	drauṇāyaniśaracchannaṃ na prājñāyata kiṃ cana bāṇabhūtam abhūt sarvam āyodhanaśiro hi tat
8.39.5	bāṇajālaṃ diviṣṭhaṃ tat svarṇajālavibhūṣitam śuśubhe bharataśreṣṭha vitānam iva viṣṭhitam
8.39.6	tena channe raṇe rājan bāṇajālena bhāsvatā abhracchāyeva saṃjajñe bāṇaruddhe nabhastale
8.39.7	tatrāścaryam apaśyāma bāṇabhūte tathāvidhe na sma saṃpatate bhūmau dṛṣṭvā drauṇeḥ parākramam
8.39.8	lāghavaṃ droṇaputrasya dṛṣṭvā tatra mahārathāḥ vyasmayanta mahārāja na cainaṃ prativīkṣitum śekus te sarvarājānas tapantam iva bhāskaram
8.39.9	sātyakir yatamānas tu dharmarājaś ca pāṇḍavaḥ tathetarāṇi sainyāni na sma cakruḥ parākramam
8.39.10	vadhyamāne tataḥ sainye draupadeyā mahārathāḥ sātyakir dharmarājaś ca pāñcālāś cāpi saṃgatāḥ tyaktvā mṛtyubhayaṃ ghoraṃ drauṇāyanim upādravan
8.39.11	sātyakiḥ pañcaviṃśatyā drauṇiṃ viddhvā śilāmukhaiḥ punar vivyādha nārācaiḥ saptabhiḥ svarṇabhūṣitaiḥ
8.39.12	yudhiṣṭhiras trisaptatyā prativindhyaś ca saptabhiḥ śrutakarmā tribhir bāṇaiḥ śrutakīrtis tu saptabhiḥ
8.39.13	sutasomaś ca navabhiḥ śatānīkaś ca saptabhiḥ anye ca bahavaḥ śūrā vivyadhus taṃ samantataḥ
8.39.14	so 'tikruddhas tato rājann āśīviṣa iva śvasan sātyakiṃ pañcaviṃśatyā prāvidhyata śilāśitaiḥ
8.39.15	śrutakīrtiṃ ca navabhiḥ sutasomaṃ ca pañcabhiḥ aṣṭabhiḥ śrutakarmāṇaṃ prativindhyaṃ tribhiḥ śaraiḥ śatānīkaṃ ca navabhir dharmaputraṃ ca saptabhiḥ
8.39.16	athetarāṃs tataḥ śūrān dvābhyāṃ dvābhyām atāḍayat śrutakīrtes tathā cāpaṃ ciccheda niśitaiḥ śaraiḥ
8.39.17	athānyad dhanur ādāya śrutakīrtir mahārathaḥ drauṇāyaniṃ tribhir viddhvā vivyādhānyaiḥ śitaiḥ śaraiḥ
8.39.18	tato drauṇir mahārāja śaravarṣeṇa bhārata chādayām āsa tat sainyaṃ samantāc ca śarair nṛpān
8.39.19	tataḥ punar ameyātmā dharmarājasya kārmukam drauṇiś ciccheda vihasan vivyādha ca śarais tribhiḥ
8.39.20	tato dharmasuto rājan pragṛhyānyan mahad dhanuḥ drauṇiṃ vivyādha saptatyā bāhvor urasi cārdayat
8.39.21	sātyakis tu tataḥ kruddho drauṇeḥ praharato raṇe ardhacandreṇa tīkṣṇena dhanuś chittvānadad bhṛśam
8.39.22	chinnadhanvā tato drauṇiḥ śaktyā śaktimatāṃ varaḥ sārathiṃ pātayām āsa śaineyasya rathād drutam
8.39.23	athānyad dhanur ādāya droṇaputraḥ pratāpavān śaineyaṃ śaravarṣeṇa chādayām āsa bhārata
8.39.24	tasyāśvāḥ pradrutāḥ saṃkhye patite rathasārathau tatra tatraiva dhāvantaḥ samadṛśyanta bhārata
8.39.25	yudhiṣṭhirapurogās te drauṇiṃ śastrabhṛtāṃ varam abhyavarṣanta vegena visṛjantaḥ śitāñ śarān
8.39.26	āgacchamānāṃs tān dṛṣṭvā raudrarūpān paraṃtapaḥ prahasan pratijagrāha droṇaputro mahāraṇe
8.39.27	tataḥ śaraśatajvālaḥ senākakṣaṃ mahārathaḥ drauṇir dadāha samare kakṣam agnir yathā vane
8.39.28	tad balaṃ pāṇḍuputrasya droṇaputrapratāpitam cukṣubhe bharataśreṣṭha timineva nadīmukham
8.39.29	dṛṣṭvā te ca mahārāja droṇaputraparākramam nihatān menire sarvān pāṇḍūn droṇasutena vai
8.39.30	yudhiṣṭhiras tu tvarito drauṇiṃ śliṣya mahāratham abravīd droṇaputraṃ tu roṣāmarṣasamanvitaḥ
8.39.31	naiva nāma tava prītir naiva nāma kṛtajñatā yatas tvaṃ puruṣavyāghra mām evādya jighāṃsasi
8.39.32	brāhmaṇena tapaḥ kāryaṃ dānam adhyayanaṃ tathā kṣatriyeṇa dhanur nāmyaṃ sa bhavān brāhmaṇabruvaḥ
8.39.33	miṣatas te mahābāho jeṣyāmi yudhi kauravān kuruṣva samare karma brahmabandhur asi dhruvam
8.39.34	evam ukto mahārāja droṇaputraḥ smayann iva yuktatvaṃ tac ca saṃcintya nottaraṃ kiṃ cid abravīt
8.39.35	anuktvā ca tataḥ kiṃ cic charavarṣeṇa pāṇḍavam chādayām āsa samare kruddho 'ntaka iva prajāḥ
8.39.36	saṃchādyamānas tu tadā droṇaputreṇa māriṣa pārtho 'payātaḥ śīghraṃ vai vihāya mahatīṃ camūm
8.39.37	apayāte tatas tasmin dharmaputre yudhiṣṭhire droṇaputraḥ sthito rājan pratyādeśān mahātmanaḥ
8.39.38	tato yudhiṣṭhiro rājā tyaktvā drauṇiṃ mahāhave prayayau tāvakaṃ sainyaṃ yuktaḥ krūrāya karmaṇe
8.40.1	saṃjaya uvāca bhīmasenaṃ sapāñcālyaṃ cedikekayasaṃvṛtam vaikartanaḥ svayaṃ ruddhvā vārayām āsa sāyakaiḥ
8.40.2	tatas tu cedikārūṣān sṛñjayāṃś ca mahārathān karṇo jaghāna saṃkruddho bhīmasenasya paśyataḥ
8.40.3	bhīmasenas tataḥ karṇaṃ vihāya rathasattamam prayayau kauravaṃ sainyaṃ kakṣam agnir iva jvalan
8.40.4	sūtaputro 'pi samare pāñcālān kekayāṃs tathā sṛñjayāṃś ca maheṣvāsān nijaghāna sahasraśaḥ
8.40.5	saṃśaptakeṣu pārthaś ca kauraveṣu vṛkodaraḥ pāñcāleṣu tathā karṇaḥ kṣayaṃ cakrūr mahārathāḥ
8.40.6	te kṣatriyā dahyamānās tribhis taiḥ pāvakopamaiḥ jagmur vināśaṃ samare rājan durmantrite tava
8.40.7	tato duryodhanaḥ kruddho nakulaṃ navabhiḥ śaraiḥ vivyādha bharataśreṣṭha caturaś cāsya vājinaḥ
8.40.8	tataḥ punar ameyātmā tava putro janādhipaḥ kṣureṇa sahadevasya dhvajaṃ ciccheda kāñcanam
8.40.9	nakulas tu tataḥ kruddhas tava putraṃ trisaptabhiḥ jaghāna samare rājan sahadevaś ca pañcabhiḥ
8.40.10	tāv ubhau bharataśreṣṭhau śreṣṭhau sarvadhanuṣmatām vivyādhorasi saṃkruddhaḥ pañcabhiḥ pañcabhiḥ śaraiḥ
8.40.11	tato 'parābhyāṃ bhallābhyāṃ dhanuṣī samakṛntata yamayoḥ prahasan rājan vivyādhaiva ca saptabhiḥ
8.40.12	tāv anye dhanuṣī śreṣṭhe śakracāpanibhe śubhe pragṛhya rejatuḥ śūrau devaputrasamau yudhi
8.40.13	tatas tau rabhasau yuddhe bhrātarau bhrātaraṃ nṛpa śarair vavarṣatur ghorair mahāmeghau yathācalam
8.40.14	tataḥ kruddho mahārāja tava putro mahārathaḥ pāṇḍuputrau maheṣvāsau vārayām āsa patribhiḥ
8.40.15	dhanurmaṇḍalam evāsya dṛśyate yudhi bhārata sāyakāś caiva dṛśyante niścarantaḥ samantataḥ
8.40.16	tasya sāyakasaṃchannau cakāśetāṃ ca pāṇḍavau meghacchannau yathā vyomni candrasūryau hataprabhau
8.40.17	te tu bāṇā mahārāja hemapuṅkhāḥ śilāśitāḥ ācchādayan diśaḥ sarvāḥ sūryasyevāṃśavas tadā
8.40.18	bāṇabhūte tatas tasmin saṃchanne ca nabhastale yamābhyāṃ dadṛśe rūpaṃ kālāntakayamopamam
8.40.19	parākramaṃ tu taṃ dṛṣṭvā tava sūnor mahārathāḥ mṛtyor upāntikaṃ prāptau mādrīputrau sma menire
8.40.20	tataḥ senāpatī rājan pāṇḍavasya mahātmanaḥ pārṣataḥ prayayau tatra yatra rājā suyodhanaḥ
8.40.21	mādrīputrau tataḥ śūrau vyatikramya mahārathau dhṛṣṭadyumnas tava sutaṃ tāḍayām āsa sāyakaiḥ
8.40.22	tam avidhyad ameyātmā tava putro 'tyamarṣaṇaḥ pāñcālyaṃ pañcaviṃśatyā prahasya puruṣarṣabha
8.40.23	tataḥ punar ameyātmā putras te pṛthivīpate viddhvā nanāda pāñcālyaṃ ṣaṣṭyā pañcabhir eva ca
8.40.24	athāsya saśaraṃ cāpaṃ hastāvāpaṃ ca māriṣa kṣurapreṇa sutīkṣṇena rājā ciccheda saṃyuge
8.40.25	tad apāsya dhanuś chinnaṃ pāñcālyaḥ śatrukarśanaḥ anyad ādatta vegena dhanur bhārasahaṃ navam
8.40.26	prajvalann iva vegena saṃrambhād rudhirekṣaṇaḥ aśobhata maheṣvāso dhṛṣṭadyumnaḥ kṛtavraṇaḥ
8.40.27	sa pañcadaśa nārācāñ śvasataḥ pannagān iva jighāṃsur bharataśreṣṭhaṃ dhṛṣṭadyumno vyavāsṛjat
8.40.28	te varma hemavikṛtaṃ bhittvā rājñaḥ śilāśitāḥ viviśur vasudhāṃ vegāt kaṅkabarhiṇavāsasaḥ
8.40.29	so 'tividdho mahārāja putras te 'tivyarājata vasante puṣpaśabalaḥ sapuṣpa iva kiṃśukaḥ
8.40.30	sa chinnavarmā nārācaiḥ prahārair jarjaracchaviḥ dhṛṣṭadyumnasya bhallena kruddhaś ciccheda kārmukam
8.40.31	athainaṃ chinnadhanvānaṃ tvaramāṇo mahīpatiḥ sāyakair daśabhī rājan bhruvor madhye samārdayat
8.40.32	tasya te 'śobhayan vaktraṃ karmāraparimārjitāḥ praphullaṃ campakaṃ yadvad bhramarā madhulipsavaḥ
8.40.33	tad apāsya dhanuś chinnaṃ dhṛṣṭadyumno mahāmanāḥ anyad ādatta vegena dhanur bhallāṃś ca ṣoḍaśa
8.40.34	tato duryodhanasyāśvān hatvā sūtaṃ ca pañcabhiḥ dhanuś ciccheda bhallena jātarūpapariṣkṛtam
8.40.35	rathaṃ sopaskaraṃ chatraṃ śaktiṃ khaḍgaṃ gadāṃ dhvajam bhallaiś ciccheda navabhiḥ putrasya tava pārṣataḥ
8.40.36	tapanīyāṅgadaṃ citraṃ nāgaṃ maṇimayaṃ śubham dhvajaṃ kurupateś chinnaṃ dadṛśuḥ sarvapārthivāḥ
8.40.37	duryodhanaṃ tu virathaṃ chinnasarvāyudhaṃ raṇe bhrātaraḥ paryarakṣanta sodaryā bharatarṣabha
8.40.38	tam āropya rathe rājan daṇḍadhāro janādhipam apovāha ca saṃbhrānto dhṛṣṭadyumnasya paśyataḥ
8.40.39	karṇas tu sātyakiṃ jitvā rājagṛddhī mahābalaḥ droṇahantāram ugreṣuṃ sasārābhimukhaṃ raṇe
8.40.40	taṃ pṛṣṭhato 'bhyayāt tūrṇaṃ śaineyo vitudañ śaraiḥ vāraṇaṃ jaghanopānte viṣāṇābhyām iva dvipaḥ
8.40.41	sa bhārata mahān āsīd yodhānāṃ sumahātmanām karṇapārṣatayor madhye tvadīyānāṃ mahāraṇaḥ
8.40.42	na pāṇḍavānāṃ nāsmākaṃ yodhaḥ kaś cit parāṅmukhaḥ pratyadṛśyata yat karṇaḥ pāñcālāṃs tvarito yayau
8.40.43	tasmin kṣaṇe naraśreṣṭha gajavājinarakṣayaḥ prādurāsīd ubhayato rājan madhyaṃgate 'hani
8.40.44	pāñcālās tu mahārāja tvaritā vijigīṣavaḥ sarvato 'bhyadravan karṇaṃ patatriṇa iva drumam
8.40.45	teṣām ādhirathiḥ kruddho yatamānān manasvinaḥ vicinvann eva bāṇāgraiḥ samāsādayad agrataḥ
8.40.46	vyāghraketuṃ suśarmāṇaṃ śaṅkuṃ cograṃ dhanaṃjayam śuklaṃ ca rocamānaṃ ca siṃhasenaṃ ca durjayam
8.40.47	te vīrā rathavegena parivavrur narottamam sṛjantaṃ sāyakān kruddhaṃ karṇam āhavaśobhinam
8.40.48	yudhyamānāṃs tu tāñ śūrān manujendraḥ pratāpavān aṣṭābhir aṣṭau rādheyo nyahanan niśitaiḥ śaraiḥ
8.40.49	athāparān mahārāja sūtaputraḥ pratāpavān jaghāna bahusāhasrān yodhān yuddhaviśāradaḥ
8.40.50	viṣṇuṃ ca viṣṇukarmāṇaṃ devāpiṃ bhadram eva ca daṇḍaṃ ca samare rājaṃś citraṃ citrāyudhaṃ harim
8.40.51	siṃhaketuṃ rocamānaṃ śalabhaṃ ca mahāratham nijaghāna susaṃkruddhaś cedīnāṃ ca mahārathān
8.40.52	teṣām ādadataḥ prāṇān āsīd ādhirather vapuḥ śoṇitābhyukṣitāṅgasya rudrasyevorjitaṃ mahat
8.40.53	tatra bhārata karṇena mātaṅgās tāḍitāḥ śaraiḥ sarvato 'bhyadravan bhītāḥ kurvanto mahad ākulam
8.40.54	nipetur urvyāṃ samare karṇasāyakapīḍitāḥ kurvanto vividhān nādān vajranunnā ivācalāḥ
8.40.55	gajavājimanuṣyaiś ca nipatadbhiḥ samantataḥ rathaiś cāvagatair mārge paryastīryata medinī
8.40.56	naiva bhīṣmo na ca droṇo nāpy anye yudhi tāvakāḥ cakruḥ sma tādṛśaṃ karma yādṛśaṃ vai kṛtaṃ raṇe
8.40.57	sūtaputreṇa nāgeṣu ratheṣu ca hayeṣu ca nareṣu ca naravyāghra kṛtaṃ sma kadanaṃ mahat
8.40.58	mṛgamadhye yathā siṃho dṛśyate nirbhayaś caran pāñcālānāṃ tathā madhye karṇo 'carad abhītavat
8.40.59	yathā mṛgagaṇāṃs trastān siṃho drāvayate diśaḥ pāñcālānāṃ rathavrātān karṇo drāvayate tathā
8.40.60	siṃhāsyaṃ ca yathā prāpya na jīvanti mṛgāḥ kva cit tathā karṇam anuprāpya na jīvanti mahārathāḥ
8.40.61	vaiśvānaraṃ yathā dīptaṃ dahyante prāpya vai janāḥ karṇāgninā raṇe tadvad dagdhā bhārata sṛñjayāḥ
8.40.62	karṇena cediṣv ekena pāñcāleṣu ca bhārata viśrāvya nāma nihatā bahavaḥ śūrasaṃmatāḥ
8.40.63	mama cāsīn manuṣyendra dṛṣṭvā karṇasya vikramam naiko 'py ādhirather jīvan pāñcālyo mokṣyate yudhi
8.40.64	pāñcālān vidhaman saṃkhye sūtaputraḥ pratāpavān abhyadhāvata saṃkruddho dharmaputraṃ yudhiṣṭhiram
8.40.65	dhṛṣṭadyumnaś ca rājānaṃ draupadeyāś ca māriṣa parivavrur amitraghnaṃ śataśaś cāpare janāḥ
8.40.66	śikhaṇḍī sahadevaś ca nakulo nākulis tathā janamejayaḥ śiner naptā bahavaś ca prabhadrakāḥ
8.40.67	ete purogamā bhūtvā dhṛṣṭadyumnasya saṃyuge karṇam asyantam iṣvastrair vicerur amitaujasaḥ
8.40.68	tāṃs tatrādhirathiḥ saṃkhye cedipāñcālapāṇḍavān eko bahūn abhyapatad garutman pannagān iva
8.40.69	bhīmasenas tu saṃkruddhaḥ kurūn madrān sakekayān ekaḥ saṃkhye maheṣvāso yodhayan bahv aśobhata
8.40.70	tatra marmasu bhīmena nārācais tāḍitā gajāḥ prapatanto hatārohāḥ kampayanti sma medinīm
8.40.71	vājinaś ca hatārohāḥ pattayaś ca gatāsavaḥ śerate yudhi nirbhinnā vamanto rudhiraṃ bahu
8.40.72	sahasraśaś ca rathinaḥ patitāḥ patitāyudhāḥ akṣatāḥ samadṛśyanta bhīmād bhītā gatāsavaḥ
8.40.73	rathibhir vājibhiḥ sūtaiḥ pattibhiś ca tathā gajaiḥ bhīmasenaśaracchinnair āstīrṇā vasudhābhavat
8.40.74	tat stambhitam ivātiṣṭhad bhīmasenabalārditam duryodhanabalaṃ rājan nirutsāhaṃ kṛtavraṇam
8.40.75	niśceṣṭaṃ tumule dīnaṃ babhau tasmin mahāraṇe prasannasalilaḥ kāle yathā syāt sāgaro nṛpa
8.40.76	manyuvīryabalopetaṃ balāt paryavaropitam abhavat tava putrasya tat sainyam iṣubhis tadā rudhiraughapariklinnaṃ rudhirārdraṃ babhūva ha
8.40.77	sūtaputro raṇe kruddhaḥ pāṇḍavānām anīkinīm bhīmasenaḥ kurūṃś cāpi drāvayan bahv aśobhata
8.40.78	vartamāne tathā raudre saṃgrāme 'dbhutadarśane nihatya pṛtanāmadhye saṃśaptakagaṇān bahūn
8.40.79	arjuno jayatāṃ śreṣṭho vāsudevam athābravīt prabhagnaṃ balam etad dhi yotsyamānaṃ janārdana
8.40.80	ete dhāvanti sagaṇāḥ saṃśaptakamahārathāḥ apārayanto madbāṇān siṃhaśabdān mṛgā iva
8.40.81	dīryate ca mahat sainyaṃ sṛñjayānāṃ mahāraṇe hastikakṣyo hy asau kṛṣṇa ketuḥ karṇasya dhīmataḥ dṛśyate rājasainyasya madhye vicarato muhuḥ
8.40.82	na ca karṇaṃ raṇe śaktā jetum anye mahārathāḥ jānīte hi bhavān karṇaṃ vīryavantaṃ parākrame
8.40.83	tatra yāhi yataḥ karṇo drāvayaty eṣa no balam
8.40.84	varjayitvā raṇe yāhi sūtaputraṃ mahāratham śramo mā bādhate kṛṣṇa yathā vā tava rocate
8.40.85	etac chrutvā mahārāja govindaḥ prahasann iva abravīd arjunaṃ tūrṇaṃ kauravāñ jahi pāṇḍava
8.40.86	tatas tava mahat sainyaṃ govindapreritā hayāḥ haṃsavarṇāḥ praviviśur vahantaḥ kṛṣṇapāṇḍavau
8.40.87	keśavaprahitair aśvaiḥ śvetaiḥ kāñcanabhūṣaṇaiḥ praviśadbhis tava balaṃ caturdiśam abhidyata
8.40.88	tau vidārya mahāsenāṃ praviṣṭau keśavārjunau kruddhau saṃrambharaktākṣau vyabhrājetāṃ mahādyutī
8.40.89	yuddhaśauṇḍau samāhūtāv aribhis tau raṇādhvaram yajvabhir vidhināhūtau makhe devāv ivāśvinau
8.40.90	kruddhau tau tu naravyāghrau vegavantau babhūvatuḥ talaśabdena ruṣitau yathā nāgau mahāhave
8.40.91	vigāhan sa rathānīkam aśvasaṃghāṃś ca phalgunaḥ vyacarat pṛtanāmadhye pāśahasta ivāntakaḥ
8.40.92	taṃ dṛṣṭvā yudhi vikrāntaṃ senāyāṃ tava bhārata saṃśaptakagaṇān bhūyaḥ putras te samacodayat
8.40.93	tato rathasahasreṇa dviradānāṃ tribhiḥ śataiḥ caturdaśasahasraiś ca turagāṇāṃ mahāhave
8.40.94	dvābhyāṃ śatasahasrābhyāṃ padātīnāṃ ca dhanvinām śūrāṇāṃ nāmalabdhānāṃ viditānāṃ samantataḥ abhyavartanta tau vīrau chādayanto mahārathāḥ
8.40.95	sa chādyamānaḥ samare śaraiḥ parabalārdanaḥ darśayan raudram ātmānaṃ pāśahasta ivāntakaḥ nighnan saṃśaptakān pārthaḥ prekṣaṇīyataro 'bhavat
8.40.96	tato vidyutprabhair bāṇaiḥ kārtasvaravibhūṣitaiḥ nirantaram ivākāśam āsīn nunnaiḥ kirīṭinā
8.40.97	kirīṭibhujanirmuktaiḥ saṃpatadbhir mahāśaraiḥ samācchannaṃ babhau sarvaṃ kādraveyair iva prabho
8.40.98	rukmapuṅkhān prasannāgrāñ śarān saṃnataparvaṇaḥ adarśayad ameyātmā dikṣu sarvāsu pāṇḍavaḥ
8.40.99	hatvā daśa sahasrāṇi pārthivānāṃ mahārathaḥ saṃśaptakānāṃ kaunteyaḥ prapakṣaṃ tvarito 'bhyayāt
8.40.100	prapakṣaṃ sa samāsādya pārthaḥ kāmbojarakṣitam pramamātha balād bāṇair dānavān iva vāsavaḥ
8.40.101	pracicchedāśu bhallaiś ca dviṣatām ātatāyinām śastrapāṇīṃs tathā bāhūṃs tathāpi ca śirāṃsy uta
8.40.102	aṅgāṅgāvayavaiś chinnair vyāyudhās te 'patan kṣitau viṣvagvātābhisaṃbhagnā bahuśākhā iva drumāḥ
8.40.103	hastyaśvarathapattīnāṃ vrātān nighnantam arjunam sudakṣiṇād avarajaḥ śaravṛṣṭyābhyavīvṛṣat
8.40.104	asyāsyato 'rdhacandrābhyāṃ sa bāhū parighopamau pūrṇacandrābhavaktraṃ ca kṣureṇābhyahanac chiraḥ
8.40.105	sa papāta tato vāhāt svalohitaparisravaḥ manaḥśilāgireḥ śṛṅgaṃ vajreṇevāvadāritam
8.40.106	sudakṣiṇād avarajaṃ kāmbojaṃ dadṛśur hatam prāṃśuṃ kamalapatrākṣam atyarthaṃ priyadarśanam kāñcanastambhasaṃkāśaṃ bhinnaṃ hemagiriṃ yathā
8.40.107	tato 'bhavat punar yuddhaṃ ghoram adbhutadarśanam nānāvasthāś ca yodhānāṃ babhūvus tatra yudhyatām
8.40.108	eteṣv āvarjitair aśvaiḥ kāmbojair yavanaiḥ śakaiḥ śoṇitāktais tadā raktaṃ sarvam āsīd viśāṃ pate
8.40.109	rathai rathāśvasūtaiś ca hatārohaiś ca vājibhiḥ dviradaiś ca hatārohair mahāmātrair hatadvipaiḥ anyonyena mahārāja kṛto ghoro janakṣayaḥ
8.40.110	tasmin prapakṣe pakṣe ca vadhyamāne mahātmanā arjunaṃ jayatāṃ śreṣṭhaṃ tvarito drauṇir āyayau
8.40.111	vidhunvāno mahac cāpaṃ kārtasvaravibhūṣitam ādadānaḥ śarān ghorān svaraśmīn iva bhāskaraḥ
8.40.112	taiḥ patadbhir mahārāja drauṇimuktaiḥ samantataḥ saṃchāditau rathasthau tāv ubhau kṛṣṇadhanaṃjayau
8.40.113	tataḥ śaraśatais tīkṣṇair bhāradvājaḥ pratāpavān niśceṣṭau tāv ubhau cakre yuddhe mādhavapāṇḍavau
8.40.114	hāhākṛtam abhūt sarvaṃ jaṅgamaṃ sthāvaraṃ tathā carācarasya goptārau dṛṣṭvā saṃchāditau śaraiḥ
8.40.115	siddhacāraṇasaṃghāś ca saṃpetur vai samantataḥ cintayanto bhaved adya lokānāṃ svasty apīty aha
8.40.116	na mayā tādṛśo rājan dṛṣṭapūrvaḥ parākramaḥ saṃjajñe yādṛśo drauṇeḥ kṛṣṇau saṃchādayiṣyataḥ
8.40.117	drauṇes tu dhanuṣaḥ śabdam ahitatrāsanaṃ raṇe aśrauṣaṃ bahuśo rājan siṃhasya nadato yathā
8.40.118	jyā cāsya carato yuddhe savyadakṣiṇam asyataḥ vidyud ambudamadhyasthā bhrājamāneva sābhavat
8.40.119	sa tathā kṣiprakārī ca dṛḍhahastaś ca pāṇḍavaḥ saṃmohaṃ paramaṃ gatvā praikṣata droṇajaṃ tataḥ
8.40.120	sa vikramaṃ hṛtaṃ mene ātmanaḥ sumahātmanā tathāsya samare rājan vapur āsīt sudurdṛśam
8.40.121	drauṇipāṇḍavayor evaṃ vartamāne mahāraṇe vardhamāne ca rājendra droṇaputre mahābale hīyamāne ca kaunteye kṛṣṇaṃ roṣaḥ samabhyayāt
8.40.122	sa roṣān niḥśvasan rājan nirdahann iva cakṣuṣā drauṇiṃ hy apaśyat saṃgrāme phalgunaṃ ca muhur muhuḥ
8.40.123	tataḥ kruddho 'bravīt kṛṣṇaḥ pārthaṃ sapraṇayaṃ tadā atyadbhutam idaṃ pārtha tava paśyāmi saṃyuge atiśete hi yatra tvā droṇaputro 'dya bhārata
8.40.124	kaccit te gāṇḍivaṃ haste rathe tiṣṭhasi cārjuna kaccit kuśalinau bāhū kaccid vīryaṃ tad eva te
8.40.125	evam uktas tu kṛṣṇena kṣiptvā bhallāṃś caturdaśa tvaramāṇas tvarākāle drauṇer dhanur athācchinat dhvajaṃ chatraṃ patākāṃ ca rathaṃ śaktiṃ gadāṃ tathā
8.40.126	jatrudeśe ca subhṛśaṃ vatsadantair atāḍayat sa mūrcchāṃ paramāṃ gatvā dhvajayaṣṭiṃ samāśritaḥ
8.40.127	taṃ visaṃjñaṃ mahārāja kirīṭibhayapīḍitam apovāha raṇāt sūto rakṣamāṇo dhanaṃjayāt
8.40.128	etasminn eva kāle tu vijayaḥ śatrutāpanaḥ nyavadhīt tāvakaṃ sainyaṃ śataśo 'tha sahasraśaḥ paśyatas tava putrasya tasya vīrasya bhārata
8.40.129	evam eṣa kṣayo vṛttas tāvakānāṃ paraiḥ saha krūro viśasano ghoro rājan durmantrite tava
8.40.130	saṃśaptakāṃś ca kaunteyaḥ kurūṃś cāpi vṛkodaraḥ vasuṣeṇaṃ ca pāñcālaḥ kṛtsnena vyadhamad raṇe
8.41.1	saṃjaya uvāca tvaramāṇaḥ punaḥ kṛṣṇaḥ pārtham abhyavadac chanaiḥ paśya kauravya rājānam apayātāṃś ca pāṇḍavān
8.41.2	karṇaṃ paśya mahāraṅge jvalantam iva pāvakam asau bhīmo maheṣvāsaḥ saṃnivṛtto raṇaṃ prati
8.41.3	tam ete 'nu nivartante dhṛṣṭadyumnapurogamāḥ pāñcālānāṃ sṛñjayānāṃ pāṇḍavānāṃ ca yan mukham nivṛttaiś ca tathā pārthair bhagnaṃ śatrubalaṃ mahat
8.41.4	kauravān dravato hy eṣa karṇo dhārayate 'rjuna antakapratimo vege śakratulyaparākramaḥ
8.41.5	asau gacchati kauravya drauṇir astrabhṛtāṃ varaḥ tam eṣa pradrutaḥ saṃkhye dhṛṣṭadyumno mahārathaḥ
8.41.6	sarvaṃ vyācaṣṭa durdharṣo vāsudevaḥ kirīṭine tato rājan prādurāsīn mahāghoro mahāraṇaḥ
8.41.7	siṃhanādaravāś cātra prādurāsan samāgame ubhayoḥ senayo rājan mṛtyuṃ kṛtvā nivartanam
8.42.1	saṃjaya uvāca tataḥ punaḥ samājagmur abhītāḥ kurusṛñjayāḥ yudhiṣṭhiramukhāḥ pārthā vaikartanamukhā vayam
8.42.2	tataḥ pravavṛte bhīmaḥ saṃgrāmo lomaharṣaṇaḥ karṇasya pāṇḍavānāṃ ca yamarāṣṭravivardhanaḥ
8.42.3	tasmin pravṛtte saṃgrāme tumule śoṇitodake saṃśaptakeṣu śūreṣu kiṃcicchiṣṭeṣu bhārata
8.42.4	dhṛṣṭadyumno mahārāja sahitaḥ sarvarājabhiḥ karṇam evābhidudrāva pāṇḍavāś ca mahārathāḥ
8.42.5	āgacchamānāṃs tān saṃkhye prahṛṣṭān vijayaiṣiṇaḥ dadhāraiko raṇe karṇo jalaughān iva parvataḥ
8.42.6	tam āsādya tu te karṇaṃ vyaśīryanta mahārathāḥ yathācalaṃ samāsādya jalaughāḥ sarvatodiśam tayor āsīn mahārāja saṃgrāmo lomaharṣaṇaḥ
8.42.7	dhṛṣṭadyumnas tu rādheyaṃ śareṇa nataparvaṇā tāḍayām āsa saṃkruddhas tiṣṭha tiṣṭheti cābravīt
8.42.8	vijayaṃ tu dhanuḥśreṣṭhaṃ vidhunvāno mahārathaḥ pārṣatasya dhanuś chittvā śarān āśīviṣopamān tāḍayām āsa saṃkruddhaḥ pārṣataṃ navabhiḥ śaraiḥ
8.42.9	te varma hemavikṛtaṃ bhittvā tasya mahātmanaḥ śoṇitāktā vyarājanta śakragopā ivānagha
8.42.10	tad apāsya dhanuś chinnaṃ dhṛṣṭadyumno mahārathaḥ anyad dhanur upādāya śarāṃś cāśīviṣopamān karṇaṃ vivyādha saptatyā śaraiḥ saṃnataparvabhiḥ
